-25466 -25274 -25096 -24944	-24821 -24734 -24696 -24704
-24756 -24851 -24981 -25149	-25332 -25524 -25719 -25903
-26071 -26209 -26319 -26394	-26441 -26453 -26449 -26424
-26391 -26353 -26321 -26296	-26286 -26286 -26303 -26339
-26381 -26428 -26476 -26521	-26559 -26591 -26611 -26624
-26628 -26624 -26614 -26603	-26596 -26587 -26578 -26577
-26584 -26589 -26601 -26619	-26637 -26653 -26674 -26694
-26706 -26728 -26746 -26771	-26796 -26824 -26864 -26906
-26959 -27021 -27091 -27169	-27256 -27346 -27446 -27541
-27641 -27734 -27824 -27902	-27966 -28016 -28053 -28066
-28069 -28053 -28021 -27971	-27914 -27846 -27771 -27686
-27599 -27509 -27414 -27319	-27221 -27121 -27021 -26916
-26819 -26724 -26636 -26561	-26502 -26456 -26434 -26432
-26449 -26478 -26528 -26594	-26661 -26736 -26814 -26889
-26959 -27024 -27084 -27134	-27177 -27214 -27239 -27256
-27261 -27256 -27239 -27206	-27164 -27111 -27056 -26994
-26928 -25751 -25659 -25596	-25576 -25596 -25646 -25722
-25799 -25861 -25891 -25876	-25807 -25686 -25519 -25319
-25104 -24896 -24711 -24576	-24494 -24476 -24524 -24631
-24799 -25011 -25257 -25519	-25791 -26049 -26291 -26491
-26649 -26749 -26786 -26766	-26689 -26569 -26419 -26256
-26094 -25956 -25851 -25789	-25774 -25803 -25871 -25971
-26086 -26201 -26314 -26406	-26477 -26521 -26539 -26534
-26509 -26481 -26452 -26421	-26406 -26401 -26411 -26434
-26461 -26494 -26527 -26553	-26577 -26589 -26596 -26603
-26609 -26614 -26628 -26651	-26681 -26726 -26778 -26846
-26926 -27014 -27114 -27224	-27339 -27459 -27584 -27706
-27824 -27934 -28036 -28119	-28181 -28221 -28236 -28224
-28177 -28109 -28011 -27891	-27759 -27624 -27486 -27361
-27246 -27153 -27077 -27016	-26959 -26906 -26846 -26782
-26696 -26596 -26499 -26401	-26316 -26253 -26224 -26231
-26274 -26346 -26434 -26534	-26621 -26694 -26739 -26761
-26753 -26728 -26696 -26659	-26631 -26609 -26596 -26589
-26576 -26553 -26519 -26462	-26374 -26266 -26141 -26003
-25871 -24899 -24692 -24546	-24466 -24459 -24521 -24634
-24771 -24906 -25009 -25056	-25044 -24971 -24851 -24711
-24579 -24476 -24429 -24444	-24529 -24671 -24854 -25067
-25279 -25494 -25684 -25856	-26011 -26153 -26281 -26391
-26486 -26553 -26591 -26591	-26553 -26486 -26403 -26311
-26234 -26178 -26159 -26176	-26224 -26302 -26391 -26478
-26549 -26589 -26599 -26561	-26486 -26371 -26231 -26074
-25924 -25799 -25711 -25674	-25687 -25756 -25866 -26001
-26149 -26289 -26403 -26489	-26536 -26544 -26516 -26478
-26434 -26399 -26384 -26389	-26419 -26471 -26534 -26606
-26689 -26774 -26864 -26964	-27066 -27169 -27269 -27356
-27431 -27491 -27536 -27566	-27574 -27566 -27536 -27486
-27406 -27302 -27174 -27027	-26871 -26721 -26586 -26478
-26402 -26369 -26374 -26401	-26451 -26489 -26509 -26491
-26424 -26303 -26141 -25952	-25764 -25609 -25509 -25496
-25569 -25726 -25944 -26189	-26424 -26626 -26761 -26834
-26841 -26809 -26759 -26709	-26674 -26653 -26653 -26644
-26619 -26566 -26469 -26326	-26141 -25919 -25671 -25404
-25144 -24652 -24454 -24276	-24152 -24074 -24059 -24094
-24169 -24256 -24337 -24394	-24419 -24419 -24401 -24386
-24389 -24426 -24504 -24626	-24786 -24976 -25169 -25349
-25496 -25607 -25671 -25709	-25739 -25774 -25828 -25903
-25996 -26099 -26199 -26284	-26351 -26396 -26434 -26466
-26506 -26556 -26616 -26691	-26761 -26819 -26853 -26864
-26841 -26799 -26716 -26609	-26459 -26266 -26049 -25821
-25616 -25471 -25401 -25429	-25549 -25746 -25994 -26264
-26527 -26764 -26951 -27069	-27111 -27076 -26984 -26859
-26741 -26659 -26628 -26656	-26734 -26831 -26928 -27006
-27066 -27119 -27169 -27236	-27314 -27399 -27478 -27541
-27576 -27589 -27577 -27549	-27501 -27434 -27346 -27228
-27084 -26919 -26731 -26536	-26346 -26181 -26046 -25951
-25899 -25896 -25924 -25977	-26027 -26066 -26074 -26044
-25971 -25853 -25686 -25481	-25251 -25026 -24836 -24724
-24729 -24856 -25099 -25434	-25802 -26149 -26431 -26628
-26744 -26791 -26803 -26806	-26811 -26821 -26811 -26764
-26669 -26511 -26311 -26074	-25821 -25571 -25326 -25096
-24869 -24536 -24399 -24239	-24079 -23942 -23846 -23796
-23794 -23814 -23856 -23904	-23954 -24009 -24059 -24109
-24151 -24199 -24256 -24339	-24451 -24591 -24749 -24894
-25011 -25086 -25132 -25171	-25232 -25334 -25481 -25651
-25824 -25977 -26096 -26194	-26264 -26311 -26346 -26361
-26374 -26403 -26461 -26546	-26646 -26734 -26789 -26816
-26816 -26814 -26814 -26802	-26764 -26691 -26584 -26469
-26378 -26353 -26412 -26546	-26728 -26916 -27066 -27153
-27181 -27166 -27114 -27028	-26916 -26761 -26574 -26376
-26216 -26149 -26199 -26356	-26591 -26834 -27036 -27169
-27231 -27251 -27253 -27271	-27299 -27321 -27321 -27278
-27203 -27112 -27021 -26953	-26916 -26899 -26896 -26891
-26881 -26861 -26819 -26759	-26669 -26559 -26441 -26344
-26278 -26249 -26246 -26239	-26199 -26114 -25978 -25836
-25716 -25651 -25636 -25644	-25639 -25579 -25444 -25257
-25057 -24914 -24892 -25021	-25291 -25661 -26061 -26416
-26681 -26846 -26903 -26881	-26794 -26644 -26449 -26216
-25964 -25703 -25456 -25239	-25057 -24921 -24814 -24726
-24644 -24274 -24189 -24076	-23971 -23921 -23941 -24046
-24204 -24379 -24549 -24669	-24726 -24714 -24629 -24489
-24327 -24186 -24107 -24104	-24176 -24301 -24446 -24571
-24649 -24669 -24659 -24664	-24741 -24917 -25179 -25479
-25759 -25984 -26166 -26324	-26478 -26611 -26681 -26656
-26551 -26436 -26391 -26461	-26616 -26794 -26916 -26956
-26936 -26896 -26878 -26866	-26844 -26806 -26776 -26786
-26866 -27014 -27194 -27374	-27514 -27577 -27536 -27374
-27116 -26811 -26509 -26256	-26069 -25926 -25824 -25756
-25749 -25831 -26014 -26262	-26528 -26746 -26877 -26911
-26889 -26851 -26831 -26844	-26881 -26909 -26889 -26809
-26671 -26503 -26346 -26228	-26161 -26149 -26191 -26296
-26464 -26689 -26936 -27156	-27286 -27303 -27214 -27069
-26936 -26853 -26828 -26814	-26734 -26544 -26244 -25891
-25586 -25404 -25379 -25484	-25639 -25749 -25728 -25544
-25219 -24851 -24574 -24529	-24774 -25264 -25887 -26489
-26939 -27176 -27199 -27024	-26694 -26261 -25786 -25334
-24971 -24714 -24554 -24461	-24401 -24361 -24342 -24331
-24319 -24049 -23961 -23856	-23809 -23876 -24069 -24356
-24686 -25014 -25289 -25486	-25569 -25514 -25339 -25086
-24846 -24686 -24634 -24659	-24709 -24751 -24766 -24774
-24784 -24786 -24784 -24791	-24849 -24994 -25226 -25499
-25749 -25946 -26116 -26319	-26581 -26853 -27019 -26978
-26744 -26436 -26241 -26261	-26469 -26706 -26827 -26806
-26728 -26701 -26746 -26791	-26759 -26674 -26639 -26749
-26996 -27251 -27399 -27399	-27321 -27266 -27264 -27246
-27149 -26931 -26639 -26341	-26103 -25959 -25909 -25971
-26128 -26352 -26569 -26694	-26671 -26496 -26219 -25921
-25676 -25509 -25429 -25414	-25446 -25514 -25599 -25676
-25739 -25784 -25839 -25911	-25996 -26078 -26139 -26199
-26303 -26478 -26721 -26981	-27203 -27341 -27374 -27336
-27269 -27227 -27228 -27234	-27169 -26976 -26653 -26264
-25927 -25709 -25629 -25636	-25666 -25654 -25556 -25326
-24946 -24499 -24164 -24139	-24531 -25241 -26009 -26549
-26714 -26528 -26139 -25687	-25239 -24821 -24454 -24184
-24039 -24017 -24056 -24086	-24076 -24046 -24041 -24059
-24079 -23839 -23721 -23667	-23751 -23971 -24231 -24434
-24549 -24617 -24696 -24814	-24934 -24994 -24971 -24894
-24836 -24839 -24907 -24971	-24959 -24851 -24699 -24606
-24619 -24709 -24806 -24864	-24914 -25009 -25182 -25409
-25629 -25809 -25949 -26109	-26328 -26581 -26784 -26819
-26669 -26434 -26303 -26394	-26671 -26931 -27002 -26884
-26766 -26826 -27053 -27219	-27131 -26841 -26636 -26751
-27141 -27511 -27589 -27353	-27049 -26909 -26986 -27131
-27166 -27021 -26766 -26503	-26291 -26136 -26046 -26051
-26166 -26331 -26436 -26369	-26069 -25596 -25082 -24661
-24419 -24329 -24312 -24301	-24292 -24306 -24381 -24489
-24589 -24669 -24769 -24929	-25139 -25349 -25484 -25539
-25567 -25634 -25777 -25989	-26266 -26591 -26924 -27194
-27352 -27381 -27341 -27284	-27206 -27077 -26876 -26666
-26552 -26569 -26664 -26706	-26619 -26434 -26196 -25896
-25464 -24901 -24399 -24256	-24649 -25421 -26126 -26346
-25953 -25186 -24429 -23931	-23714 -23651 -23639 -23659
-23726 -23829 -23899 -23896	-23846 -23819 -23849 -23907
-23919 -23646 -23676 -23894	-24292 -24709 -24924 -24841
-24557 -24284 -24194 -24319	-24556 -24789 -24931 -24956
-24879 -24761 -24639 -24546	-24451 -24349 -24267 -24249
-24301 -24369 -24421 -24481	-24616 -24879 -25216 -25546
-25807 -25984 -26119 -26244	-26371 -26524 -26694 -26861
-26961 -26944 -26828 -26739	-26759 -26856 -26891 -26799
-26703 -26786 -27039 -27216	-27052 -26624 -26294 -26374
-26803 -27201 -27256 -27006	-26739 -26651 -26681 -26614
-26364 -26053 -25864 -25881	-26016 -26131 -26156 -26111
-26049 -25978 -25861 -25639	-25299 -24884 -24494 -24254
-24217 -24336 -24484 -24539	-24496 -24459 -24499 -24592
-24634 -24574 -24464 -24404	-24434 -24476 -24444 -24351
-24301 -24386 -24619 -24949	-25344 -25821 -26356 -26844
-27144 -27203 -27111 -27021	-27024 -27081 -27091 -27034
-26989 -27053 -27186 -27246	-27141 -26941 -26781 -26671
-26426 -25891 -25176 -24661	-24671 -25124 -25576 -25584
-25076 -24379 -23881 -23742	-23807 -23864 -23809 -23701
-23619 -23566 -23501 -23421	-23381 -23431 -23556 -23667
-23689 -23607 -23724 -24032	-24467 -24824 -24907 -24669
-24301 -24084 -24151 -24424	-24721 -24929 -25016 -24959
-24757 -24457 -24174 -24016	-23976 -24001 -24064 -24146
-24234 -24276 -24284 -24379	-24661 -25096 -25506 -25739
-25774 -25719 -25711 -25819	-26011 -26236 -26471 -26734
-26989 -27109 -26936 -26524	-26114 -25936 -25974 -26061
-26089 -26159 -26346 -26569	-26634 -26503 -26356 -26366
-26471 -26466 -26261 -25994	-25853 -25849 -25814 -25607
-25276 -25001 -24911 -24989	-25132 -25242 -25284 -25259
-25166 -25014 -24811 -24606	-24424 -24276 -24167 -24124
-24189 -24334 -24439 -24381	-24176 -23961 -23906 -24021
-24171 -24236 -24239 -24284	-24404 -24484 -24386 -24131
-23896 -23851 -24001 -24251	-24549 -24919 -25401 -25949
-26439 -26746 -26856 -26856	-26881 -26994 -27116 -27149
-27089 -27036 -27051 -27061	-26966 -26816 -26766 -26859
-26894 -26596 -25927 -25191	-24759 -24709 -24791 -24709
-24416 -24119 -24009 -24064	-24104 -23994 -23791 -23606
-23494 -23411 -23309 -23206	-23179 -23264 -23417 -23539
-23587 -23594 -23529 -23561	-23721 -23936 -24061 -24034
-23954 -23996 -24221 -24496	-24636 -24601 -24471 -24312
-24134 -23964 -23899 -23982	-24117 -24201 -24237 -24299
-24379 -24404 -24374 -24421	-24649 -25009 -25346 -25569
-25644 -25571 -25394 -25264	-25301 -25484 -25659 -25791
-25924 -26049 -26059 -25919	-25777 -25781 -25927 -26039
-26026 -25971 -26031 -26249	-26531 -26724 -26734 -26544
-26186 -25789 -25476 -25304	-25189 -25021 -24821 -24711
-24726 -24767 -24699 -24506	-24319 -24226 -24226 -24249
-24236 -24161 -24042 -23919	-23856 -23861 -23901 -23939
-23986 -24041 -24051 -23961	-23766 -23561 -23456 -23476
-23542 -23579 -23601 -23739	-24039 -24374 -24519 -24382
-24117 -23919 -23849 -23879	-23982 -24182 -24509 -24971
-25554 -26166 -26624 -26794	-26746 -26726 -26846 -26996
-27016 -26919 -26836 -26806	-26764 -26666 -26609 -26652
-26716 -26603 -26211 -25641	-25129 -24814 -24669 -24561
-24427 -24304 -24226 -24157	-24039 -23879 -23739 -23657
-23604 -23516 -23374 -23226	-23151 -23211 -23384 -23561
-23636 -23644 -23529 -23504	-23591 -23734 -23869 -23967
-24029 -24126 -24291 -24424	-24404 -24234 -24041 -23911
-23851 -23874 -23999 -24194	-24354 -24424 -24474 -24586
-24714 -24716 -24621 -24604	-24769 -25046 -25311 -25564
-25762 -25747 -25464 -25141	-25041 -25149 -25284 -25376
-25454 -25464 -25381 -25354	-25567 -25944 -26201 -26211
-26089 -25977 -25939 -26009	-26224 -26486 -26559 -26278
-25799 -25467 -25466 -25571	-25421 -24957 -24501 -24386
-24531 -24599 -24411 -24129	-23996 -24026 -24076 -24042
-23976 -23926 -23884 -23821	-23769 -23771 -23809 -23829
-23809 -23781 -23751 -23729	-23739 -23769 -23784 -23757
-23701 -23616 -23491 -23421	-23554 -23874 -24176 -24284
-24234 -24154 -24086 -24006	-23959 -24026 -24186 -24394
-24696 -25164 -25684 -26006	-26074 -26101 -26271 -26474
-26499 -26349 -26201 -26171	-26207 -26241 -26259 -26269
-26261 -26219 -26111 -25881	-25526 -25141 -24836 -24624
-24476 -24346 -24234 -24134	-24026 -23911 -23792 -23664
-23526 -23399 -23284 -23159	-23082 -23139 -23361 -23611
-23711 -23536 -23516 -23632	-23776 -23841 -23871 -23957
-24096 -24244 -24364 -24396	-24289 -24106 -23969 -23916
-23921 -23984 -24099 -24221	-24314 -24416 -24576 -24794
-24982 -25026 -24926 -24849	-24919 -25082 -25219 -25306
-25307 -25171 -25049 -25224	-25614 -25784 -25609 -25516
-25761 -25937 -25671 -25314	-25371 -25703 -25809 -25641
-25574 -25694 -25746 -25679	-25732 -26001 -26219 -26096
-25746 -25542 -25644 -25766	-25536 -25001 -24552 -24417
-24421 -24286 -24029 -23864	-23876 -23942 -23929 -23854
-23821 -23836 -23826 -23784	-23756 -23776 -23794 -23771
-23739 -23726 -23704 -23654	-23636 -23654 -23654 -23609
-23586 -23594 -23511 -23334	-23259 -23461 -23842 -24209
-24491 -24686 -24727 -24549	-24279 -24139 -24191 -24299
-24354 -24459 -24717 -25032	-25239 -25349 -25464 -25551
-25524 -25424 -25386 -25441	-25554 -25689 -25803 -25791
-25641 -25516 -25524 -25551	-25424 -25121 -24781 -24494
-24261 -24082 -23969 -23896	-23814 -23704 -23582 -23444
-23319 -23241 -23206 -23142	-23054 -23059 -23241 -23476
-23579 -23469 -23484 -23601	-23786 -23891 -23906 -23939
-24021 -24144 -24314 -24429	-24379 -24219 -24094 -24004
-23909 -23856 -23882 -23956	-24106 -24357 -24619 -24824
-24996 -25106 -25049 -24881	-24824 -24949 -25196 -25494
-25671 -25586 -25491 -25852	-26478 -26541 -25874 -25341
-25536 -25914 -25844 -25664	-25891 -26186 -25974 -25511
-25426 -25689 -25819 -25696	-25651 -25809 -25949 -25849
-25569 -25374 -25374 -25391	-25201 -24874 -24636 -24536
-24429 -24241 -24094 -24036	-23999 -23929 -23879 -23884
-23914 -23901 -23844 -23786	-23761 -23761 -23736 -23679
-23649 -23674 -23699 -23667	-23617 -23614 -23599 -23534
-23496 -23536 -23524 -23359	-23179 -23169 -23394 -23799
-24242 -24561 -24674 -24589	-24371 -24179 -24194 -24349
-24404 -24324 -24354 -24601	-24879 -24984 -24979 -24969
-24957 -24931 -24957 -25051	-25189 -25361 -25481 -25384
-25079 -24834 -24826 -24942	-24951 -24794 -24539 -24246
-23936 -23674 -23521 -23459	-23406 -23349 -23309 -23264
-23179 -23089 -23029 -22979	-22921 -22921 -23044 -23259
-23424 -23546 -23799 -24046	-24299 -24389 -24229 -23946
-23726 -23717 -23976 -24276	-24339 -24194 -24067 -23984
-23864 -23739 -23624 -23514	-23561 -23876 -24267 -24549
-24764 -24931 -24966 -24984	-25174 -25416 -25484 -25519
-25659 -25614 -25231 -25011	-25261 -25501 -25381 -25306
-25581 -25782 -25651 -25634	-26036 -26374 -26206 -25814
-25644 -25611 -25532 -25511	-25649 -25777 -25726 -25464
-25084 -24782 -24714 -24767	-24726 -24599 -24521 -24471
-24359 -24224 -24139 -24074	-23979 -23896 -23866 -23839
-23754 -23659 -23629 -23634	-23611 -23567 -23554 -23567
-23566 -23546 -23531 -23514	-23496 -23509 -23524 -23477
-23424 -23424 -23426 -23386	-23269 -23066 -22959 -23194
-23649 -23936 -24067 -24296	-24481 -24376 -24181 -24211
-24329 -24301 -24276 -24451	-24676 -24734 -24686 -24684
-24696 -24664 -24684 -24834	-25039 -25206 -25284 -25176
-24899 -24642 -24541 -24536	-24509 -24369 -24099 -23751
-23411 -23161 -23069 -23099	-23142 -23142 -23126 -23099
-23024 -22939 -22894 -22861	-22852 -22871 -22906 -23007
-23244 -23574 -23846 -23932	-23959 -23881 -23664 -23471
-23474 -23684 -23964 -24071	-23894 -23649 -23529 -23474
-23446 -23529 -23579 -23434	-23294 -23464 -23871 -24224
-24426 -24546 -24636 -24779	-25076 -25317 -25199 -24964
-25109 -25396 -25219 -24744	-24539 -24589 -24634 -24757
-24991 -25089 -25001 -24996	-25169 -25382 -25584 -25751
-25684 -25299 -25004 -25171	-25546 -25696 -25586 -25281
-24796 -24381 -24281 -24334	-24261 -24131 -24126 -24166
-24151 -24104 -24049 -23969	-23894 -23829 -23749 -23641
-23557 -23531 -23534 -23521	-23469 -23421 -23417 -23444
-23426 -23379 -23371 -23379	-23359 -23349 -23359 -23351
-23339 -23316 -23246 -23211	-23199 -23001 -22769 -22994
-23571 -23871 -23924 -24246	-24709 -24746 -24444 -24269
-24294 -24341 -24399 -24496	-24561 -24539 -24484 -24474
-24474 -24484 -24604 -24796	-24854 -24776 -24736 -24704
-24551 -24286 -24011 -23814	-23729 -23642 -23401 -23096
-22904 -22844 -22879 -22974	-23024 -22996 -22969 -22939
-22854 -22796 -22796 -22761	-22731 -22811 -22909 -22976
-23196 -23614 -23382 -23034	-22842 -22851 -22909 -23026
-23339 -23739 -23889 -23626	-23319 -23354 -23532 -23507
-23456 -23689 -23996 -23954	-23566 -23309 -23514 -23906
-24082 -24171 -24411 -24549	-24507 -24689 -25121 -25461
-25751 -25907 -25599 -25044	-24694 -24429 -24146 -24081
-24154 -24146 -24176 -24351	-24531 -24716 -25042 -25371
-25361 -25036 -24946 -25274	-25494 -25289 -24976 -24701
-24342 -24064 -24064 -24079	-23904 -23739 -23751 -23801
-23826 -23844 -23836 -23791	-23729 -23636 -23516 -23426
-23411 -23404 -23331 -23254	-23236 -23234 -23196 -23146
-23096 -23061 -23071 -23106	-23129 -23189 -23254 -23251
-23244 -23257 -23176 -23071	-23044 -22904 -22681 -22882
-23486 -23832 -23799 -23889	-24234 -24557 -24701 -24546
-24171 -24007 -24199 -24401	-24444 -24444 -24431 -24404
-24414 -24494 -24604 -24611	-24376 -24049 -23899 -23826
-23621 -23324 -23039 -22829	-22782 -22801 -22694 -22549
-22539 -22629 -22726 -22836	-22871 -22841 -22859 -22841
-22711 -22636 -22701 -22714	-22654 -22789 -23142 -23449
-23614 -23026 -22689 -22549	-22601 -22741 -22821 -22791
-22859 -23119 -23234 -23069	-23169 -23794 -24334 -24356
-24196 -24206 -24339 -24317	-23779 -22984 -22851 -23481
-23867 -23761 -23836 -24024	-24096 -24671 -25629 -25819
-25091 -24221 -23631 -23549	-23846 -23946 -24024 -24556
-24967 -24659 -24159 -24071	-24301 -24551 -24656 -24641
-24531 -24411 -24536 -24894	-24921 -24449 -24031 -23959
-23946 -23851 -23754 -23619	-23434 -23326 -23324 -23369
-23467 -23556 -23569 -23531	-23471 -23386 -23296 -23232
-23151 -23059 -22976 -22916	-22879 -22826 -22771 -22759
-22774 -22774 -22791 -22836	-22894 -22976 -23064 -23066
-23039 -23064 -23049 -22944	-22889 -22817 -22657 -22694
-23089 -23521 -23711 -23684	-23707 -24096 -24634 -24586
-23927 -23561 -23792 -24039	-24086 -24139 -24176 -24192
-24299 -24404 -24331 -24096	-23759 -23446 -23219 -22946
-22596 -22381 -22316 -22261	-22256 -22329 -22351 -22359
-22454 -22564 -22654 -22732	-22744 -22696 -22671 -22634
-22559 -22557 -22686 -22751	-22669 -22661 -22961 -23329
-23351 -22392 -22476 -22774	-22859 -22714 -22609 -22569
-22554 -22634 -22659 -22636	-23001 -23664 -23982 -23934
-23857 -23666 -23599 -23999	-24174 -23479 -22876 -23321
-23919 -23726 -23417 -23559	-23976 -24899 -26027 -26127
-25184 -24301 -24126 -24789	-25596 -25539 -25149 -25394
-25679 -25264 -24617 -24232	-24154 -24232 -24201 -24081
-24054 -24021 -24042 -24232	-24234 -23874 -23646 -23844
-24054 -23864 -23434 -23117	-22984 -22906 -22854 -22919
-23096 -23217 -23239 -23251	-23226 -23139 -23074 -23029
-22934 -22826 -22746 -22651	-22549 -22476 -22441 -22444
-22457 -22474 -22534 -22639	-22717 -22764 -22851 -22934
-22939 -22901 -22869 -22786	-22704 -22686 -22641 -22554
-22639 -23019 -23384 -23434	-23426 -23754 -24117 -23954
-23451 -23264 -23401 -23504	-23596 -23774 -23904 -24001
-24134 -24129 -23882 -23496	-23111 -22784 -22532 -22306
-22136 -22121 -22179 -22186	-22169 -22191 -22231 -22301
-22417 -22524 -22586 -22579	-22514 -22471 -22441 -22404
-22424 -22496 -22569 -22644	-22606 -22429 -22389 -22546
-22549 -22574 -22779 -22936	-22811 -22541 -22399 -22411
-22454 -22521 -22531 -22481	-22624 -22821 -22757 -22807
-23069 -22979 -22816 -23339	-24146 -24192 -23466 -23061
-23331 -23517 -23636 -24151	-24514 -24541 -24944 -25769
-26516 -26744 -26464 -26394	-26674 -26599 -26296 -26172
-25902 -25401 -24919 -24409	-24014 -23912 -23866 -23846
-23954 -23959 -23866 -23876	-23821 -23631 -23554 -23649
-23624 -23281 -22857 -22657	-22629 -22589 -22559 -22619
-22721 -22784 -22821 -22866	-22864 -22809 -22754 -22704
-22642 -22559 -22444 -22339	-22289 -22282 -22271 -22259
-22287 -22349 -22414 -22481	-22571 -22631 -22689 -22754
-22744 -22686 -22674 -22674	-22599 -22559 -22574 -22501
-22451 -22596 -22671 -22526	-22661 -23179 -23389 -23139
-23017 -23136 -23192 -23239	-23461 -23701 -23841 -23914
-23811 -23489 -23132 -22807	-22501 -22276 -22136 -22076
-22104 -22141 -22146 -22139	-22131 -22119 -22149 -22217
-22276 -22334 -22401 -22384	-22296 -22276 -22294 -22286
-22319 -22374 -22432 -22519	-22501 -22314 -22201 -22309
-22451 -22532 -22594 -22516	-22471 -22524 -22484 -22319
-22256 -22449 -22691 -22676	-22559 -22511 -22511 -22739
-23036 -22971 -22774 -22774	-23092 -23704 -23796 -23131
-22746 -22824 -23141 -23949	-24359 -23621 -22974 -23611
-25169 -26446 -26699 -26284	-25916 -25939 -26303 -26514
-26286 -25703 -24799 -23959	-23709 -23761 -23641 -23621
-23799 -23782 -23594 -23431	-23256 -23144 -23099 -22944
-22696 -22486 -22389 -22401	-22401 -22366 -22354 -22349
-22382 -22461 -22526 -22521	-22489 -22496 -22489 -22421
-22366 -22311 -22219 -22141	-22099 -22057 -22054 -22101
-22159 -22234 -22311 -22381	-22476 -22567 -22599 -22611
-22606 -22561 -22526 -22516	-22474 -22436 -22454 -22449
-22411 -22464 -22401 -22089	-22054 -22499 -22754 -22671
-22814 -23139 -23264 -23349	-23509 -23551 -23524 -23459
-23126 -22614 -22274 -22124	-22074 -22094 -22069 -21996
-21969 -21957 -21951 -21981	-22007 -22016 -22056 -22111
-22144 -22161 -22196 -22214	-22201 -22182 -22182 -22214
-22236 -22261 -22374 -22439	-22332 -22281 -22391 -22454
-22446 -22094 -22229 -22259	-22269 -22434 -22586 -22564
-22501 -22569 -22719 -22699	-22606 -22701 -22854 -22986
-23066 -22946 -22824 -22626	-22351 -22754 -23426 -23332
-23011 -22926 -22866 -23101	-23339 -23046 -22609 -22514
-22986 -24092 -25421 -26236	-26244 -25937 -25579 -25264
-25429 -25381 -24289 -23414	-23642 -23864 -23571 -23521
-23804 -23779 -23444 -23096	-22796 -22629 -22517 -22354
-22239 -22201 -22209 -22221	-22196 -22179 -22159 -22131
-22156 -22196 -22219 -22211	-22196 -22194 -22157 -22099
-22051 -22004 -21946 -21924	-21904 -21886 -21936 -21994
-21996 -22019 -22129 -22241	-22296 -22326 -22357 -22391
-22419 -22417 -22381 -22367	-22367 -22354 -22359 -22369
-22296 -22259 -22336 -22224	-21944 -22017 -22336 -22436
-22494 -22766 -22976 -22979	-22901 -22834 -22781 -22636
-22319 -21999 -21876 -21886	-21934 -21951 -21889 -21829
-21844 -21866 -21889 -21914	-21921 -21949 -21954 -21934
-21974 -22034 -22046 -22064	-22129 -22159 -22146 -22182
-22214 -22224 -22336 -22369	-22242 -22242 -22336 -22226
-22056 -22141 -22309 -22531	-22474 -22376 -22506 -22644
-22654 -22611 -22652 -22714	-22721 -22814 -22761 -22596
-22764 -22894 -22684 -22489	-22267 -22129 -22314 -22494
-22589 -22731 -22789 -22679	-22456 -22417 -22536 -22399
-22129 -22214 -22854 -23726	-24244 -24317 -23859 -23309
