33.4 35.2 34.7 59.0 27.4 24.0 8.7 61.4 26.2 84.0 20.8 78.1 31.3 74.1 61.2 74.7	112.8 37.5 99.3 96.5 58.5 52.7 55.5 58.8 77.2 115.6 63.1 66.3 80.5 62.1 111.8 88.7
23.6 72.2 48.4 54.7 50.9 58.4 36.0 40.2 61.7 76.6 30.8 73.7 12.4 72.1 48.5 69.3	25.6 55.1 62.7 35.6 62.5 26.8 19.5 17.7 33.5 26.0 22.4 12.4 32.7 57.8 64.8 90.1
34.6 62.4 34.3 54.6 67.7 53.4 32.5 40.5 39.9 85.0 50.3 71.7 16.3 68.0 61.6 70.8	90.8 128.6 113.0 85.7 133.0 97.5 99.3 88.5 106.8 124.8 108.5 116.7 36.4 107.1 132.5 144.2
21.0 68.7 29.9 46.2 73.5 42.6 27.4 46.9 50.4 65.2 24.2 70.8 17.1 61.6 57.2 83.9	45.3 127.0 50.3 53.0 131.4 41.7 29.9 28.3 30.2 38.9 34.1 56.3 44.2 74.6 132.7 151.6
31.7 63.7 42.9 50.0 67.2 59.7 52.9 58.4 70.1 78.9 61.3 56.0 57.8 80.0 51.2 85.0	130.4 126.4 120.7 126.6 124.0 123.6 114.1 125.0 112.9 141.0 118.6 115.6 117.7 130.0 130.3 146.0
14.4 76.3 20.3 24.1 67.8 29.3 25.0 33.4 29.8 74.5 24.8 62.4 23.2 85.3 49.6 81.7	38.2 105.8 91.8 22.8 110.1 18.4 14.8 19.0 28.6 67.4 18.2 27.9 20.1 125.3 120.2 142.0
21.7 43.0 24.0 34.4 37.7 33.8 31.0 28.6 38.5 86.4 33.5 84.3 20.8 86.9 58.4 76.4	77.4 48.9 70.4 79.5 20.8 80.1 70.0 53.1 77.4 114.3 70.4 87.7 60.2 90.9 101.8 77.2
45.4 47.2 49.8 38.3 48.4 35.9 17.4 56.7 32.5 98.3 22.8 83.4 35.9 77.4 61.9 85.4	104.0 57.6 87.0 67.1 79.9 100.5 93.1 109.4 88.8 109.4 93.9 99.0 66.4 117.1 105.8 133.3
54.9 44.2 53.5 80.9 25.2 78.9 62.8 61.2 70.0 86.5 64.1 89.6 51.1 77.9 84.6 68.9	20.9 8.1 22.4 27.4 7.2 13.3 9.3 7.7 16.4 23.7 11.4 6.4 21.1 17.5 25.5 49.3
55.5 76.7 52.3 59.0 76.5 65.4 63.5 49.7 60.7 72.8 65.2 79.2 51.9 69.6 33.7 82.1	63.6 117.5 43.2 56.0 124.1 86.8 66.7 60.1 57.7 31.6 69.9 60.9 62.6 101.8 50.6 74.0
52.7 41.1 56.1 80.0 37.3 72.7 66.4 58.4 69.1 78.8 66.2 83.8 61.6 67.8 47.3 68.3	66.8 57.9 69.5 66.8 58.6 60.1 67.0 73.8 69.9 67.1 75.3 53.0 79.6 46.4 45.4 49.2
44.2 32.1 43.0 61.9 31.6 57.4 52.7 59.1 61.1 65.2 55.0 66.4 34.7 59.4 49.7 68.6	60.0 39.2 77.9 72.2 52.0 73.7 63.5 79.0 61.6 53.9 75.0 38.7 69.1 34.4 64.7 108.5
42.7 47.2 41.8 59.7 34.3 56.4 52.4 62.9 55.0 80.1 56.9 65.7 49.4 75.8 44.1 70.5	41.9 62.4 17.2 33.8 56.6 48.9 25.7 28.6 42.9 30.3 29.3 53.6 41.3 100.8 59.4 85.3
39.7 30.4 46.4 58.9 37.2 56.6 50.0 56.9 51.7 63.2 52.3 71.7 57.8 58.5 51.0 69.0	38.8 27.7 53.3 44.0 20.3 19.4 33.1 37.7 39.1 30.8 30.9 23.5 49.5 60.2 57.7 93.6
34.6 37.7 42.7 38.9 31.7 26.4 28.3 38.5 23.5 52.8 30.1 33.8 36.4 30.8 29.4 68.1	31.0 50.8 45.3 54.1 50.1 21.5 20.2 12.7 14.6 24.9 22.2 26.2 22.4 55.0 45.3 100.2
22.8 53.8 24.3 28.8 46.8 20.8 14.4 32.4 29.6 49.6 14.2 34.7 16.9 35.2 29.6 70.8	17.7 101.2 14.1 22.2 106.0 14.9 11.7 10.3 14.7 17.0 9.8 17.8 24.9 46.0 57.5 125.8
27.9 53.4 34.5 56.5 53.3 39.7 31.1 43.6 42.0 56.5 39.7 64.7 41.0 70.6 50.8 82.1	62.7 102.1 78.4 87.2 107.8 54.9 44.6 41.1 46.1 40.2 64.9 31.3 49.1 54.5 99.3 121.6
8.2 50.5 33.1 55.1 54.9 56.4 31.9 37.4 5.4 68.3 35.4 83.3 17.9 78.9 28.6 79.0	36.0 98.3 39.0 43.2 103.1 35.6 35.6 25.0 36.0 44.0 35.4 38.8 54.2 79.1 50.0 82.2
16.4 40.6 26.7 29.7 43.1 11.6 7.4 45.8 15.2 65.7 12.0 70.9 11.3 60.9 15.7 72.6	56.3 70.0 50.4 58.8 70.7 52.9 50.2 52.0 60.0 51.9 51.6 56.3 49.4 74.8 61.6 78.1
36.4 4.4 38.0 68.2 3.4 74.0 65.8 71.7 63.8 73.9 63.1 75.9 53.0 67.5 50.7 68.2	56.5 15.6 39.1 48.0 13.1 51.5 46.6 57.2 49.9 50.6 49.4 57.5 48.7 56.7 61.4 78.4
23.7 5.0 49.7 37.9 7.3 72.1 66.4 74.4 21.7 71.7 61.6 79.9 8.5 66.1 14.8 71.7	32.5 15.2 31.0 27.6 12.5 22.5 15.2 21.5 30.0 28.2 16.1 20.7 27.1 53.6 33.2 45.6
11.2 5.5 36.8 27.7 9.4 61.3 14.9 52.3 29.4 64.8 29.4 77.0 6.5 61.5 28.1 61.7	47.5 29.0 56.6 55.0 27.8 44.9 33.2 38.5 27.8 42.3 36.8 35.0 26.0 35.9 61.8 31.1
6.1 19.4 31.2 56.2 11.1 41.0 23.5 45.6 45.0 65.5 30.0 71.1 8.6 58.2 7.6 62.9	62.8 63.2 38.7 70.7 59.3 73.0 74.3 57.5 40.9 47.0 71.2 59.7 58.1 91.8 44.7 33.0
27.5 19.0 48.0 49.4 20.8 60.4 48.1 69.2 58.2 73.4 51.8 78.2 45.7 56.8 20.5 78.8	73.4 75.6 63.2 57.8 80.5 79.0 63.5 65.3 65.8 92.8 66.4 54.8 69.1 76.8 58.8 25.3
16.2 26.7 13.6 27.7 19.5 8.3 6.0 55.5 12.6 71.0 3.8 79.7 6.1 76.7 22.0 80.7	69.8 78.2 53.4 61.3 70.4 67.2 52.0 87.9 75.0 97.3 34.8 73.4 32.3 89.5 72.1 104.4
5.4 23.6 10.3 9.1 18.0 6.3 5.6 47.1 7.7 74.3 4.9 76.6 4.8 63.5 24.4 65.9	83.2 74.5 45.8 37.9 76.8 72.3 59.0 72.5 72.2 85.4 60.2 73.4 49.0 70.4 79.1 97.3
16.6 31.1 7.8 11.1 22.1 7.6 4.4 49.6 12.6 77.8 4.5 71.6 4.6 68.6 30.5 69.2	56.3 74.5 45.7 56.1 74.7 55.7 57.3 50.9 47.5 63.6 49.7 51.3 39.6 84.4 58.8 78.4
66.8 7.6 64.3 71.5 8.3 80.6 70.8 72.8 77.8 87.5 62.9 82.2 45.6 66.4 16.5 64.9	16.3 21.0 9.5 16.3 18.0 26.8 15.1 18.0 12.1 15.9 17.8 16.7 17.7 58.4 30.8 30.8
69.6 23.7 73.5 74.7 39.9 77.6 74.6 73.3 78.7 78.8 76.0 83.7 65.2 72.2 32.2 68.9	49.6 77.8 22.6 36.7 83.7 64.4 46.3 57.4 40.4 23.9 61.1 40.5 54.3 82.5 39.4 47.5
62.4 35.2 69.8 74.2 19.1 77.1 74.8 71.0 75.8 80.3 76.6 81.2 65.4 73.7 32.0 66.0	27.6 73.2 16.3 34.3 77.1 24.7 21.5 8.0 28.7 29.1 20.7 11.6 26.4 38.8 55.1 34.9
32.9 11.6 50.6 69.2 16.4 72.2 51.1 64.2 66.4 83.4 41.4 80.1 15.5 66.7 17.2 72.2	73.9 45.2 78.7 96.2 68.2 77.8 75.2 79.4 67.5 89.9 80.0 66.1 57.7 84.8 75.4 99.2
64.2 12.8 69.3 74.0 3.4 62.2 54.1 67.5 78.8 81.7 60.5 75.0 41.0 64.2 38.9 73.2	21.5 39.8 23.9 29.7 20.5 15.0 13.3 27.9 55.8 70.4 12.7 2.9 32.8 53.1 68.0 90.4
44.8 12.9 51.9 71.1 8.7 70.2 56.4 71.8 77.0 86.6 57.3 72.3 50.5 80.1 26.0 74.6	21.3 32.7 7.5 17.4 50.2 33.2 22.7 20.8 26.7 14.5 26.6 26.2 35.6 73.8 61.8 34.0
54.6 23.5 50.2 72.7 42.2 63.8 56.4 73.0 75.7 83.7 62.0 82.0 61.5 71.3 41.1 70.4	76.6 69.5 70.6 75.3 74.5 73.3 71.4 73.1 63.4 71.1 75.6 62.5 73.6 77.9 72.5 44.0
14.2 50.8 49.7 42.2 46.1 32.3 22.7 74.5 68.0 81.3 19.4 82.8 16.2 80.9 48.5 63.7	36.0 4.2 25.5 32.9 6.9 29.3 31.2 34.5 25.4 29.0 32.9 31.0 37.3 41.3 31.2 26.6
48.1 58.0 71.6 68.2 60.4 57.0 56.7 67.3 68.2 83.5 39.4 91.2 60.3 64.9 64.7 58.4	3.9 1.2 7.6 8.5 3.5 6.0 2.3 6.9 9.3 14.4 6.0 4.8 12.9 5.4 6.0 25.5
16.3 41.8 35.6 55.6 43.9 34.8 33.3 54.9 25.1 64.4 14.0 85.5 17.3 76.0 36.0 83.6	56.8 71.0 58.7 64.1 77.1 39.1 42.0 35.6 58.1 39.0 38.2 60.6 42.6 78.3 43.6 77.0
21.0 30.2 48.5 37.0 36.6 51.6 37.0 67.3 14.3 66.0 11.5 88.1 16.4 73.5 28.7 68.3	49.8 59.4 27.3 37.5 69.4 57.2 50.0 57.6 36.6 45.6 48.5 54.8 70.2 71.0 52.9 70.8
40.8 79.4 68.3 69.7 75.3 68.7 46.1 80.6 73.8 83.2 48.4 82.3 49.9 74.3 45.2 87.7	59.5 32.4 33.4 47.7 27.4 39.6 37.1 53.6 49.1 73.3 39.9 31.6 48.3 29.1 37.4 65.4
28.8 71.2 42.1 54.8 29.6 73.6 52.1 59.9 19.7 75.2 44.9 86.2 17.5 69.4 33.4 86.1	39.6 43.3 33.7 35.3 53.2 34.8 25.6 23.4 27.8 23.1 26.0 34.7 37.9 62.0 43.3 67.8
17.3 38.5 40.5 56.2 29.6 62.2 47.0 62.3 26.1 79.7 50.4 90.7 16.7 70.6 37.2 72.6	30.3 34.5 29.0 26.7 39.3 25.3 17.6 20.5 23.1 29.8 21.7 25.8 26.7 38.9 33.4 35.0
15.9 3.4 45.8 56.1 19.0 61.1 45.5 56.8 38.7 69.6 42.5 82.8 21.7 64.2 7.5 70.0	11.8 11.7 10.5 12.4 10.6 9.9 8.8 13.1 18.6 11.7 10.5 13.3 15.0 41.3 18.7 39.1
62.3 79.6 72.2 83.2 79.6 79.3 71.5 75.6 82.4 85.4 73.2 87.8 64.4 75.8 68.4 67.6	41.5 61.7 64.2 45.9 74.6 42.2 52.5 50.6 40.4 44.2 58.5 23.7 44.1 35.5 63.8 55.3
23.3 68.3 42.4 47.5 76.9 65.4 56.7 71.7 61.3 77.3 61.6 90.9 16.6 81.6 31.2 83.7	77.6 64.2 73.3 74.9 77.7 68.2 65.5 72.4 60.7 84.5 70.1 58.5 67.8 71.4 60.4 89.1
16.9 16.2 50.2 25.9 26.9 70.8 29.7 64.7 65.1 75.1 38.8 94.9 7.2 85.1 34.2 75.4	15.8 58.0 25.7 32.0 68.5 20.8 9.7 13.4 20.5 25.8 13.9 10.8 24.7 37.6 61.5 42.3
9.2 75.9 59.3 52.7 81.0 62.0 39.1 64.1 58.0 72.9 40.3 73.3 16.8 72.0 41.9 66.1	18.7 62.4 69.7 37.5 72.6 8.1 3.7 8.8 7.0 18.0 5.8 9.1 23.2 25.4 56.0 38.3
34.7 44.6 34.6 51.6 45.9 48.8 44.4 44.6 24.6 46.1 47.1 44.2 40.1 20.9 12.1 66.7	8.1 41.6 31.3 18.8 52.1 11.8 12.3 6.5 8.5 24.9 14.9 7.4 19.1 39.7 27.8 58.7
30.1 52.2 42.4 50.4 49.0 45.7 41.4 43.7 42.6 50.6 42.6 45.9 44.2 47.8 21.3 68.7	4.5 11.8 26.8 9.0 23.2 8.4 8.2 10.2 19.7 8.6 9.9 3.3 19.1 43.9 53.4 62.9
31.1 25.6 28.0 35.9 30.9 43.6 41.6 44.9 42.8 42.5 44.0 41.1 42.6 63.8 26.0 66.6	12.1 53.2 46.8 15.8 59.2 10.2 9.0 10.4 17.6 19.3 12.0 12.1 19.2 70.1 57.4 86.8
26.2 29.7 24.2 30.7 22.7 39.7 32.5 42.6 35.8 38.8 37.0 36.2 34.9 71.4 21.6 77.8	8.1 47.8 10.3 9.2 27.8 6.4 4.7 7.0 10.8 8.9 7.0 6.2 14.2 71.2 55.4 87.4
25.7 9.2 24.1 33.5 43.7 47.6 41.3 45.1 39.8 46.7 40.5 41.7 41.4 69.1 28.0 80.3	12.0 56.5 7.8 12.6 66.5 24.5 28.9 28.4 12.0 18.8 28.7 13.5 29.6 68.1 56.1 88.2
20.5 53.1 23.1 35.7 37.1 44.5 35.2 47.8 38.3 40.0 41.3 50.0 34.2 71.3 35.9 69.8	32.8 49.8 23.6 33.3 49.3 39.1 43.4 49.9 33.0 35.1 46.8 36.7 40.4 44.3 43.1 81.6
32.8 63.7 39.5 46.9 59.7 40.6 32.3 34.6 33.9 58.0 35.8 54.0 39.7 50.6 41.1 59.6	40.0 60.5 24.7 56.7 73.8 29.3 25.9 27.3 21.6 50.9 28.0 23.4 32.5 48.1 42.4 86.2
54.4 41.1 41.0 61.2 36.1 62.4 51.3 60.2 36.4 77.1 56.4 76.1 57.1 69.0 32.7 71.0	63.7 58.2 34.4 58.9 71.0 61.0 52.7 50.2 44.5 54.6 56.3 45.7 51.4 70.9 34.6 73.2
19.6 7.6 25.1 23.1 5.4 30.7 25.2 47.3 19.5 78.8 25.4 72.2 14.5 66.0 23.5 60.4	19.4 8.3 17.9 21.0 5.6 20.1 14.9 20.8 13.1 24.4 16.3 41.9 21.2 36.1 37.2 29.7
62.3 55.4 62.8 79.0 67.8 71.4 65.9 70.3 73.1 85.7 70.4 86.2 66.1 72.5 66.9 69.4	27.3 30.8 41.4 37.2 28.0 12.5 19.4 17.5 15.7 34.1 20.5 6.3 32.4 9.9 26.9 44.1
36.5 55.3 56.4 51.6 55.3 66.4 55.1 68.7 43.9 82.2 49.5 80.7 28.6 81.0 39.3 74.6	50.8 50.7 44.5 48.0 52.2 55.1 51.1 55.5 53.6 57.6 53.9 44.0 49.3 50.6 39.0 69.6
60.6 53.2 47.9 70.5 55.0 67.8 63.0 66.1 72.4 81.8 67.7 83.5 61.4 78.3 43.3 70.1	63.4 60.6 56.7 59.2 67.2 54.2 52.4 54.0 36.9 55.4 53.6 49.9 57.3 60.3 48.1 74.9
52.3 42.5 48.8 65.5 28.4 71.2 62.8 66.9 70.5 81.4 66.7 88.9 64.2 76.1 15.2 72.5	18.7 31.2 10.9 15.2 35.5 33.7 29.3 36.9 27.9 22.9 34.2 18.0 31.5 36.0 16.1 35.6
11.0 56.8 27.4 53.8 35.0 71.3 39.2 62.7 41.3 81.4 28.1 89.0 11.2 73.5 13.8 70.6	27.8 73.3 15.3 27.6 70.7 22.2 16.0 9.5 21.5 18.3 16.5 26.0 18.7 39.0 32.8 35.0
58.5 13.8 49.2 85.6 14.5 82.8 73.7 78.1 61.4 81.9 72.6 90.5 55.1 70.0 1.5 73.8	6.0 12.0 3.1 7.1 12.8 9.7 6.2 7.9 7.0 4.7 8.3 7.2 13.1 26.0 5.1 21.9
38.3 4.7 42.7 71.7 6.4 79.9 75.8 82.1 74.2 79.8 68.9 80.7 37.2 76.1 24.6 67.3	19.6 13.1 30.0 25.0 10.1 18.4 11.9 13.7 16.6 19.8 14.1 12.8 17.5 22.3 23.5 35.0
